frame,time_sec,player_id,team,player_x,player_y,speed_mps,ball_x,ball_y,occluded
14463,482.582,P03,TEAM_A,2.655,7.816,3.506,,,True
14475,482.983,P03,TEAM_A,2.317,7.783,0.0,,,False
14476,483.016,P07,TEAM_B,2.507,9.898,0.0,,,False
14487,483.383,P03,TEAM_A,2.551,7.723,0.0,2.551,7.723,False
14488,483.416,P07,TEAM_B,2.698,9.285,3.255,,,False
14500,483.817,P07,TEAM_B,2.672,9.611,3.714,,,False
14512,484.217,P07,TEAM_B,3.586,10.324,4.859,,,False
14518,484.417,P03,TEAM_A,2.778,7.936,2.181,,,False
14524,484.617,P07,TEAM_B,4.758,9.266,0.0,,,False
14532,484.884,P03,TEAM_A,4.39,7.447,3.299,,,False
14536,485.018,P07,TEAM_B,6.028,7.91,0.0,,,False
14544,485.285,P03,TEAM_A,6.658,7.079,0.0,,,True
14548,485.418,P07,TEAM_B,8.147,6.056,6.12,,,True
14558,485.752,P03,TEAM_A,9.589,6.572,0.0,9.589,6.572,False
14560,485.819,P07,TEAM_B,11.007,3.972,0.0,,,False
14570,486.152,P03,TEAM_A,13.465,5.37,0.0,,,False
14572,486.219,P07,TEAM_B,13.822,2.693,3.778,,,False
14582,486.553,P03,TEAM_A,16.219,4.771,0.0,,,False
14584,486.619,P07,TEAM_B,17.462,1.522,7.642,,,False
14594,486.953,P03,TEAM_A,19.181,3.716,0.0,,,False
14596,487.02,P07,TEAM_B,19.592,1.545,6.154,,,False
14606,487.354,P03,TEAM_A,21.762,3.07,6.358,,,False
14608,487.42,P07,TEAM_B,22.054,1.047,6.807,,,False
14618,487.754,P03,TEAM_A,24.358,2.304,6.369,,,False
14620,487.821,P07,TEAM_B,24.53,0.673,6.309,,,False
14630,488.154,P03,TEAM_A,27.404,2.525,0.0,,,False
14632,488.221,P07,TEAM_B,26.517,1.516,6.504,,,False
14642,488.555,P03,TEAM_A,28.528,2.636,3.402,,,False
14644,488.621,P07,TEAM_B,27.112,2.168,4.261,,,False
14654,488.955,P03,TEAM_A,30.956,3.121,5.081,,,False
14656,489.022,P07,TEAM_B,26.379,2.928,2.857,,,False
14666,489.356,P03,TEAM_A,32.348,3.344,3.357,,,False
14668,489.422,P07,TEAM_B,24.877,3.951,4.723,,,False
14678,489.756,P03,TEAM_A,33.509,3.888,3.145,,,False
14680,489.823,P07,TEAM_B,22.752,4.716,4.723,,,False
14690,490.156,P03,TEAM_A,33.782,4.753,0.0,,,False
14692,490.223,P07,TEAM_B,20.45,5.286,6.825,,,False
14702,490.557,P03,TEAM_A,33.841,5.721,0.0,,,False
14704,490.623,P07,TEAM_B,17.888,4.867,5.426,,,False
14714,490.957,P03,TEAM_A,33.061,6.55,4.085,,,False
14716,491.024,P07,TEAM_B,15.536,4.629,8.222,,,False
14726,491.358,P03,TEAM_A,32.173,7.092,3.904,,,False
14728,491.424,P07,TEAM_B,12.528,4.877,3.854,,,False
14738,491.758,P03,TEAM_A,30.862,7.262,4.495,,,False
14740,491.825,P07,TEAM_B,9.193,5.535,7.69,9.193,5.535,False
14750,492.158,P03,TEAM_A,29.533,7.258,4.208,,,False
14752,492.225,P07,TEAM_B,6.27,5.779,0.0,,,False
14762,492.559,P03,TEAM_A,29.077,7.716,3.02,,,False
14765,492.659,P07,TEAM_B,3.531,5.669,7.259,,,False
14774,492.959,P03,TEAM_A,27.848,7.997,2.668,,,False
14777,493.059,P07,TEAM_B,1.786,5.313,4.798,,,True
14786,493.36,P03,TEAM_A,26.884,8.277,0.0,,,False
14798,493.76,P03,TEAM_A,26.037,8.393,0.0,,,False
14810,494.16,P03,TEAM_A,25.267,8.463,0.0,,,False
14822,494.561,P03,TEAM_A,24.498,8.473,0.0,,,False
14834,494.961,P03,TEAM_A,23.802,8.512,0.0,,,False
14846,495.362,P03,TEAM_A,22.967,8.318,0.0,,,False
14858,495.762,P03,TEAM_A,22.151,8.238,0.0,,,False
14870,496.162,P03,TEAM_A,21.303,8.117,0.0,,,False
14882,496.563,P03,TEAM_A,20.438,7.928,0.0,,,False
14894,496.963,P03,TEAM_A,19.54,8.063,0.0,,,False
14906,497.364,P03,TEAM_A,18.665,8.125,0.0,,,False
14918,497.764,P03,TEAM_A,17.766,8.109,2.809,,,False
14930,498.164,P03,TEAM_A,17.016,8.022,2.437,,,False
14942,498.565,P03,TEAM_A,16.202,7.974,2.602,,,False
14954,498.965,P03,TEAM_A,15.471,7.93,0.0,,,False
14966,499.366,P03,TEAM_A,15.207,7.856,0.0,,,False
14978,499.766,P03,TEAM_A,14.403,7.617,0.0,,,False
14990,500.166,P03,TEAM_A,13.481,7.604,0.0,,,False
15002,500.567,P03,TEAM_A,13.059,7.626,0.0,,,False
15015,501.0,P03,TEAM_A,12.972,7.661,0.0,,,False
15027,501.401,P03,TEAM_A,13.357,7.776,0.0,,,True
15039,501.801,P03,TEAM_A,13.529,7.671,0.0,,,True
15059,502.469,P03,TEAM_A,13.376,7.736,0.0,,,False
15071,502.869,P03,TEAM_A,13.595,7.536,0.0,,,False
15086,503.37,P03,TEAM_A,13.62,7.539,0.0,,,True
15099,503.803,P03,TEAM_A,13.976,7.567,0.0,,,False
15111,504.204,P03,TEAM_A,14.658,7.44,0.0,,,False
15123,504.604,P03,TEAM_A,15.47,7.288,0.0,,,False
15137,505.071,P03,TEAM_A,15.597,6.808,0.0,,,False
15150,505.505,P03,TEAM_A,16.462,7.092,4.26,,,True
15163,505.939,P03,TEAM_A,17.173,7.014,2.783,,,True
15175,506.339,P03,TEAM_A,17.941,6.602,0.0,,,False
15187,506.74,P03,TEAM_A,18.432,6.65,5.741,,,False
15785,526.693,P03,TEAM_A,19.073,9.31,0.0,,,False
15797,527.093,P03,TEAM_A,18.529,9.23,0.0,,,False
15809,527.494,P03,TEAM_A,17.904,9.092,0.0,,,False
15821,527.894,P03,TEAM_A,17.111,8.894,0.0,,,False
15833,528.294,P03,TEAM_A,16.473,8.894,0.0,,,False
15845,528.695,P03,TEAM_A,15.946,8.658,0.0,,,False
15857,529.095,P03,TEAM_A,15.079,9.563,5.293,,,False
15869,529.496,P03,TEAM_A,14.388,10.671,6.724,,,False
15881,529.896,P03,TEAM_A,13.333,12.129,3.709,,,False
15893,530.296,P03,TEAM_A,12.948,12.922,3.535,,,False
15905,530.697,P03,TEAM_A,12.648,13.297,0.0,,,False
15917,531.097,P03,TEAM_A,11.559,12.733,0.0,,,False
15929,531.498,P03,TEAM_A,10.481,13.098,0.0,,,False
15941,531.898,P03,TEAM_A,9.733,13.043,0.0,,,False
15953,532.298,P03,TEAM_A,9.029,12.501,4.444,,,False
15965,532.699,P03,TEAM_A,8.576,12.571,0.0,,,False
15973,532.966,P11,TEAM_B,14.283,0.0,3.298,,,False
15977,533.099,P03,TEAM_A,8.831,12.381,0.0,,,False
15985,533.366,P11,TEAM_B,13.893,0.357,0.0,13.893,0.357,False
15989,533.5,P03,TEAM_A,9.282,11.22,5.263,,,False
15997,533.767,P11,TEAM_B,13.237,0.262,0.0,13.237,0.262,False
16002,533.933,P03,TEAM_A,9.387,10.213,0.0,,,False
16009,534.167,P11,TEAM_B,12.934,0.075,0.0,,,False
16014,534.334,P03,TEAM_A,9.731,9.069,0.0,,,False
16021,534.567,P11,TEAM_B,12.475,1.129,3.9,12.475,1.129,False
16026,534.734,P03,TEAM_A,9.649,8.431,0.0,,,False
16033,534.968,P11,TEAM_B,11.698,2.31,0.0,,,False
16038,535.135,P03,TEAM_A,10.035,7.592,4.312,10.035,7.592,False
16045,535.368,P11,TEAM_B,10.842,3.263,0.0,,,False
16050,535.535,P03,TEAM_A,8.685,7.591,0.0,,,False
16057,535.769,P11,TEAM_B,10.912,5.19,6.473,,,False
16062,535.935,P03,TEAM_A,7.002,7.595,3.243,,,False
16069,536.169,P11,TEAM_B,12.077,6.788,7.351,,,False
16074,536.336,P03,TEAM_A,6.296,6.996,2.691,6.296,6.996,False
16081,536.569,P11,TEAM_B,14.011,8.62,6.756,,,False
16086,536.736,P03,TEAM_A,5.99,6.378,0.0,,,False
16093,536.97,P11,TEAM_B,15.777,11.315,0.0,,,False
16098,537.137,P03,TEAM_A,6.212,6.195,0.0,6.212,6.195,False
16102,537.27,P02,TEAM_A,17.067,10.837,6.012,,,False
16105,537.37,P11,TEAM_B,18.509,12.097,6.117,,,False
16110,537.537,P03,TEAM_A,5.693,6.724,0.0,,,False
16114,537.67,P02,TEAM_A,19.779,10.86,7.463,,,False
16117,537.771,P11,TEAM_B,21.006,13.397,7.388,,,False
16122,537.937,P03,TEAM_A,5.093,7.528,0.0,,,False
16126,538.071,P02,TEAM_A,22.291,10.623,5.377,,,False
16129,538.171,P11,TEAM_B,21.712,14.697,0.0,,,False
16134,538.338,P03,TEAM_A,5.204,8.627,0.0,,,False
16138,538.471,P02,TEAM_A,23.399,11.759,0.0,,,False
16146,538.738,P03,TEAM_A,5.063,8.943,0.0,,,False
16150,538.872,P02,TEAM_A,23.427,13.287,4.063,,,False
16158,539.139,P03,TEAM_A,4.923,9.627,0.0,,,False
16162,539.272,P02,TEAM_A,22.679,14.911,3.786,,,False
16170,539.539,P03,TEAM_A,5.044,9.833,0.0,,,False
16174,539.672,P02,TEAM_A,22.761,15.652,5.654,,,False
16182,539.939,P03,TEAM_A,4.958,10.558,0.0,,,False
16186,540.073,P02,TEAM_A,23.698,16.403,3.081,,,False
16194,540.34,P03,TEAM_A,5.318,10.343,0.0,,,False
16198,540.473,P02,TEAM_A,24.744,16.028,2.698,,,False
16206,540.74,P03,TEAM_A,5.825,10.082,0.0,,,False
16210,540.874,P02,TEAM_A,25.913,15.651,3.972,,,False
16218,541.141,P03,TEAM_A,6.003,9.735,0.0,,,False
16222,541.274,P02,TEAM_A,26.742,15.546,3.156,,,False
16230,541.541,P03,TEAM_A,6.366,9.21,0.0,,,True
16234,541.674,P02,TEAM_A,27.418,14.87,0.0,,,False
16242,541.941,P03,TEAM_A,6.358,8.932,0.0,,,True
16246,542.075,P02,TEAM_A,27.959,13.771,6.597,,,False
16254,542.342,P03,TEAM_A,6.505,8.554,0.0,,,True
16258,542.475,P02,TEAM_A,28.184,12.739,3.695,,,False
16266,542.742,P03,TEAM_A,6.272,8.414,0.0,,,False
16270,542.876,P02,TEAM_A,28.022,11.182,4.782,,,False
16278,543.143,P03,TEAM_A,5.951,8.475,0.0,,,False
16282,543.276,P02,TEAM_A,27.81,10.029,0.0,,,False
16290,543.543,P03,TEAM_A,5.88,8.501,0.0,,,False
16294,543.676,P02,TEAM_A,27.398,8.486,2.581,,,False
16302,543.943,P03,TEAM_A,5.886,8.57,0.0,,,False
16306,544.077,P02,TEAM_A,26.928,6.697,4.284,,,False
16314,544.344,P03,TEAM_A,6.059,8.678,0.0,,,False
16318,544.477,P02,TEAM_A,26.325,4.829,4.69,,,False
16326,544.744,P03,TEAM_A,6.23,8.944,2.467,,,False
16330,544.878,P02,TEAM_A,25.733,3.767,2.533,,,False
16338,545.145,P03,TEAM_A,6.697,9.144,0.0,,,False
16342,545.278,P02,TEAM_A,25.365,2.877,3.462,,,False
16350,545.545,P03,TEAM_A,6.818,9.54,2.463,,,False
16354,545.678,P02,TEAM_A,25.291,2.189,0.0,,,False
16366,546.079,P02,TEAM_A,25.334,1.291,0.0,,,False
16378,546.479,P02,TEAM_A,26.564,1.294,0.0,,,False
16390,546.88,P02,TEAM_A,27.055,1.358,4.603,,,False
16402,547.28,P02,TEAM_A,27.863,1.248,0.0,,,False
16414,547.68,P02,TEAM_A,27.403,0.951,0.0,,,False
16426,548.081,P02,TEAM_A,26.56,0.928,3.768,,,False
16438,548.481,P02,TEAM_A,24.146,0.641,5.136,,,False
16450,548.882,P02,TEAM_A,21.608,1.456,7.551,,,False
16462,549.282,P02,TEAM_A,19.145,1.488,7.503,,,False
16474,549.682,P02,TEAM_A,16.784,1.351,7.39,,,False
16486,550.083,P02,TEAM_A,12.353,1.713,0.0,,,False
16498,550.483,P02,TEAM_A,9.405,2.362,0.0,9.405,2.362,False
16510,550.884,P02,TEAM_A,6.708,2.371,5.972,,,False
16522,551.284,P02,TEAM_A,5.264,2.13,0.0,,,False
16526,551.418,P03,TEAM_A,16.251,16.622,4.466,,,False
16534,551.684,P02,TEAM_A,3.773,2.296,2.842,,,False
16538,551.818,P03,TEAM_A,15.122,15.938,2.94,,,False
16546,552.085,P02,TEAM_A,2.566,3.374,0.0,,,False
16550,552.218,P03,TEAM_A,14.165,14.918,3.77,,,False
16558,552.485,P02,TEAM_A,1.822,4.452,0.0,,,False
16562,552.619,P03,TEAM_A,13.273,14.308,2.941,,,False
16570,552.886,P02,TEAM_A,1.161,4.852,0.0,,,False
16574,553.019,P03,TEAM_A,12.589,13.507,0.0,,,False
16582,553.286,P02,TEAM_A,1.24,4.402,0.0,,,False
16586,553.42,P03,TEAM_A,12.671,12.551,0.0,,,False
16594,553.686,P02,TEAM_A,0.988,5.105,2.608,,,False
16597,553.787,P01,TEAM_A,2.502,13.672,7.169,,,False
16598,553.82,P03,TEAM_A,12.096,12.288,0.0,,,False
16606,554.087,P02,TEAM_A,1.261,5.575,0.0,,,False
16609,554.187,P01,TEAM_A,2.355,12.755,2.611,,,False
16610,554.22,P03,TEAM_A,11.753,12.401,0.0,,,False
16621,554.587,P01,TEAM_A,1.88,11.541,5.896,,,False
16622,554.621,P03,TEAM_A,11.699,12.072,0.0,,,True
16623,554.654,P02,TEAM_A,2.292,6.791,6.556,,,True
16633,554.988,P01,TEAM_A,2.04,10.676,4.048,,,False
16634,555.021,P03,TEAM_A,12.161,12.231,0.0,,,True
16635,555.054,P02,TEAM_A,3.277,7.16,0.0,,,False
16646,555.422,P01,TEAM_A,2.511,10.069,0.0,,,False
16647,555.455,P02,TEAM_A,2.929,7.367,0.0,,,True
16647,555.455,P03,TEAM_A,12.12,12.022,0.0,,,False
16659,555.855,P01,TEAM_A,2.652,10.202,0.0,,,False
16659,555.855,P03,TEAM_A,12.246,12.057,0.0,,,False
16660,555.889,P02,TEAM_A,2.489,7.315,0.0,2.489,7.315,True
16671,556.256,P01,TEAM_A,2.498,10.298,0.0,,,False
16671,556.256,P03,TEAM_A,12.995,12.015,3.283,,,False
16676,556.423,P02,TEAM_A,2.27,5.321,0.0,,,False
16683,556.656,P01,TEAM_A,2.485,10.501,0.0,,,False
16683,556.656,P03,TEAM_A,13.861,11.723,3.748,,,False
16688,556.823,P02,TEAM_A,2.3,3.236,6.022,,,False
16695,557.057,P01,TEAM_A,2.52,10.505,0.0,,,False
16695,557.057,P03,TEAM_A,15.49,11.629,5.043,,,True
16700,557.223,P02,TEAM_A,2.637,1.734,2.598,,,True
16707,557.457,P01,TEAM_A,2.445,10.233,0.0,,,False
16707,557.457,P03,TEAM_A,17.221,11.112,6.28,,,False
16712,557.624,P02,TEAM_A,2.411,0.636,4.804,,,True
16719,557.857,P01,TEAM_A,2.542,9.931,0.0,,,False
16719,557.857,P03,TEAM_A,18.552,10.457,5.033,,,False
16731,558.258,P01,TEAM_A,2.87,9.859,0.0,,,False
16731,558.258,P03,TEAM_A,19.609,9.408,0.0,,,False
16743,558.658,P01,TEAM_A,3.12,10.084,0.0,,,False
16743,558.658,P03,TEAM_A,20.201,8.643,3.087,,,False
16755,559.058,P01,TEAM_A,3.573,10.494,0.0,,,False
16755,559.058,P03,TEAM_A,20.684,8.008,0.0,,,False
16767,559.459,P01,TEAM_A,3.894,11.003,0.0,,,False
16767,559.459,P03,TEAM_A,21.02,7.488,0.0,,,False
16779,559.859,P01,TEAM_A,4.057,11.477,2.437,,,False
16779,559.859,P03,TEAM_A,21.423,7.145,0.0,,,False
16791,560.26,P01,TEAM_A,4.088,12.234,0.0,,,False
16791,560.26,P03,TEAM_A,21.911,6.852,0.0,,,False
16803,560.66,P01,TEAM_A,4.598,12.757,2.978,,,False
16803,560.66,P03,TEAM_A,22.366,6.701,0.0,,,False
16815,561.061,P01,TEAM_A,5.469,12.776,0.0,,,False
16815,561.061,P03,TEAM_A,22.731,6.102,0.0,,,False
16827,561.461,P01,TEAM_A,6.222,13.027,0.0,,,False
16827,561.461,P03,TEAM_A,23.125,5.709,0.0,,,False
16827,561.461,P10,TEAM_B,15.321,5.104,0.0,,,False
16839,561.861,P01,TEAM_A,6.775,13.084,3.16,,,False
16839,561.861,P03,TEAM_A,23.265,5.353,0.0,,,False
16839,561.861,P10,TEAM_B,15.601,4.69,0.0,,,False
16851,562.262,P01,TEAM_A,7.556,13.054,4.679,,,False
16851,562.262,P10,TEAM_B,16.114,4.38,0.0,,,False
16863,562.662,P01,TEAM_A,8.035,13.349,4.591,,,False
16863,562.662,P10,TEAM_B,16.776,4.094,0.0,,,False
16875,563.062,P01,TEAM_A,8.728,13.292,0.0,,,False
16875,563.062,P10,TEAM_B,17.012,4.002,0.0,,,False
16887,563.463,P01,TEAM_A,9.29,13.524,0.0,,,False
16887,563.463,P10,TEAM_B,17.654,3.862,0.0,,,False
16899,563.863,P01,TEAM_A,10.03,13.552,0.0,,,False
16899,563.863,P10,TEAM_B,18.381,3.967,0.0,,,False
16911,564.264,P01,TEAM_A,10.541,14.052,2.636,,,False
16911,564.264,P10,TEAM_B,19.023,4.087,0.0,,,False
16923,564.664,P01,TEAM_A,11.126,14.133,3.67,,,False
16923,564.664,P10,TEAM_B,19.688,4.121,0.0,,,False
16935,565.065,P01,TEAM_A,11.349,14.559,0.0,,,False
16935,565.065,P10,TEAM_B,20.251,4.212,0.0,,,False
16947,565.465,P01,TEAM_A,11.876,14.669,0.0,,,False
16947,565.465,P10,TEAM_B,20.816,3.966,0.0,,,False
16959,565.865,P01,TEAM_A,11.759,15.171,8.351,,,False
16959,565.865,P10,TEAM_B,21.292,4.029,0.0,,,False
16971,566.266,P01,TEAM_A,12.213,15.409,0.0,,,False
16971,566.266,P10,TEAM_B,21.673,4.046,0.0,,,False
16983,566.666,P01,TEAM_A,12.389,15.777,0.0,,,False
16983,566.666,P10,TEAM_B,21.243,4.642,0.0,,,False
16995,567.067,P01,TEAM_A,11.943,16.478,3.219,,,False
16995,567.067,P10,TEAM_B,20.607,5.32,0.0,,,False
17007,567.467,P01,TEAM_A,11.293,16.89,2.894,,,False
17007,567.467,P10,TEAM_B,19.841,5.34,0.0,,,False
17019,567.867,P01,TEAM_A,11.232,16.831,0.0,,,False
17019,567.867,P10,TEAM_B,19.213,5.049,0.0,,,False
17031,568.268,P01,TEAM_A,10.664,17.223,2.906,,,False
17031,568.268,P10,TEAM_B,18.689,4.724,0.0,,,False
17043,568.668,P01,TEAM_A,10.343,17.666,0.0,,,False
17043,568.668,P10,TEAM_B,18.322,4.006,2.597,,,False
17055,569.068,P01,TEAM_A,10.102,17.692,0.0,,,False
17055,569.068,P10,TEAM_B,17.817,3.638,0.0,,,False
17067,569.469,P01,TEAM_A,9.001,17.448,4.222,,,False
17067,569.469,P10,TEAM_B,17.404,2.974,2.513,,,False
17079,569.869,P01,TEAM_A,8.555,17.348,0.0,,,False
17079,569.869,P10,TEAM_B,17.311,2.611,0.0,,,False
17091,570.27,P10,TEAM_B,16.497,2.541,4.265,,,False
17095,570.403,P03,TEAM_A,18.063,5.647,5.132,,,False
17103,570.67,P10,TEAM_B,15.605,3.033,0.0,,,False
17107,570.804,P03,TEAM_A,16.868,4.751,2.915,,,False
17115,571.071,P10,TEAM_B,14.469,3.893,3.839,,,False
17119,571.204,P03,TEAM_A,16.044,4.262,3.891,,,False
17127,571.471,P10,TEAM_B,14.166,4.133,0.0,,,False
17131,571.604,P03,TEAM_A,14.947,4.02,6.491,,,True
17139,571.871,P10,TEAM_B,13.813,3.811,0.0,,,True
17144,572.038,P03,TEAM_A,14.314,3.808,0.0,,,True
17151,572.272,P05,TEAM_B,1.869,9.662,0.0,,,False
17152,572.305,P10,TEAM_B,12.524,3.777,7.388,12.524,3.777,True
17158,572.505,P03,TEAM_A,13.442,3.671,6.796,,,False
17163,572.672,P05,TEAM_B,2.232,9.136,0.0,,,False
17164,572.705,P10,TEAM_B,9.746,3.749,6.618,9.746,3.749,False
17170,572.906,P03,TEAM_A,11.407,3.411,0.0,,,False
17175,573.072,P05,TEAM_B,1.974,8.958,0.0,,,False
17176,573.106,P10,TEAM_B,7.548,3.08,6.189,,,False
17182,573.306,P03,TEAM_A,9.268,3.316,0.0,,,False
17187,573.473,P05,TEAM_B,2.286,8.554,0.0,,,False
17188,573.506,P10,TEAM_B,6.267,1.916,6.153,,,False
17194,573.706,P03,TEAM_A,6.741,2.6,6.556,6.741,2.6,False
17199,573.873,P05,TEAM_B,1.759,8.305,2.96,,,False
17200,573.907,P10,TEAM_B,5.18,1.376,2.496,,,True
17209,574.207,P03,TEAM_A,4.824,1.262,2.232,,,False
17211,574.274,P05,TEAM_B,1.914,7.71,0.0,,,False
17223,574.674,P05,TEAM_B,1.477,7.216,3.261,,,False
17240,575.241,P05,TEAM_B,0.321,7.746,0.0,,,False
17258,575.842,P05,TEAM_B,0.052,7.366,0.0,,,False
17276,576.443,P05,TEAM_B,0.0,7.249,0.0,,,False
17294,577.043,P05,TEAM_B,0.0,7.368,0.0,,,False
17312,577.644,P05,TEAM_B,0.0,7.318,0.0,,,False
17330,578.244,P01,TEAM_A,9.406,13.256,0.0,,,False
17330,578.244,P05,TEAM_B,0.0,7.387,0.0,,,False
17342,578.645,P01,TEAM_A,9.112,13.349,2.994,,,False
17348,578.845,P05,TEAM_B,0.0,7.387,0.0,,,False
17354,579.045,P01,TEAM_A,8.873,13.194,0.0,,,False
17366,579.446,P01,TEAM_A,8.73,13.172,0.0,,,False
17366,579.446,P05,TEAM_B,0.0,7.405,0.0,,,False
17378,579.846,P01,TEAM_A,9.032,13.065,0.0,,,False
17384,580.046,P05,TEAM_B,0.0,7.439,0.0,,,False
17390,580.246,P01,TEAM_A,9.1,12.989,0.0,,,False
17399,580.547,P03,TEAM_A,6.943,3.377,0.0,,,True
17402,580.647,P01,TEAM_A,9.129,12.922,0.0,,,False
17402,580.647,P05,TEAM_B,0.037,7.602,0.0,,,False
17411,580.947,P03,TEAM_A,7.841,2.925,0.0,,,True
17414,581.047,P01,TEAM_A,9.465,12.849,0.0,,,False
17420,581.247,P05,TEAM_B,0.005,7.729,0.0,,,False
17423,581.347,P03,TEAM_A,8.905,2.482,0.0,,,True
17426,581.448,P01,TEAM_A,10.188,12.793,4.476,,,False
17432,581.648,P09,TEAM_B,9.968,3.415,7.664,,,False
17435,581.748,P03,TEAM_A,10.232,2.011,4.77,,,False
17438,581.848,P01,TEAM_A,10.722,12.862,2.622,,,False
17438,581.848,P05,TEAM_B,0.321,7.826,0.0,,,False
17444,582.048,P09,TEAM_B,10.584,4.006,0.0,,,False
17447,582.148,P03,TEAM_A,11.147,1.801,0.0,,,False
17450,582.248,P01,TEAM_A,11.221,13.385,0.0,,,False
17456,582.449,P05,TEAM_B,0.353,7.968,0.0,,,False
17456,582.449,P09,TEAM_B,10.367,4.726,2.997,,,False
17459,582.549,P03,TEAM_A,11.693,1.742,0.0,,,False
17462,582.649,P01,TEAM_A,11.788,13.679,0.0,,,False
17468,582.849,P09,TEAM_B,9.514,5.468,3.623,,,False
17471,582.949,P03,TEAM_A,12.412,2.05,0.0,,,False
17474,583.049,P01,TEAM_A,12.242,13.988,0.0,,,False
17474,583.049,P05,TEAM_B,0.561,8.067,0.0,,,False
17480,583.249,P09,TEAM_B,8.524,6.038,2.634,,,False
17483,583.349,P03,TEAM_A,12.475,2.198,0.0,,,False
17486,583.45,P01,TEAM_A,12.342,14.203,0.0,,,False
17492,583.65,P05,TEAM_B,0.561,8.067,0.0,,,False
17492,583.65,P09,TEAM_B,7.72,6.315,0.0,7.72,6.315,False
17495,583.75,P03,TEAM_A,12.03,2.787,0.0,,,False
17498,583.85,P01,TEAM_A,12.081,15.256,0.0,,,False
17501,583.95,P12,TEAM_B,6.563,3.838,0.0,,,True
17504,584.05,P09,TEAM_B,7.009,6.34,0.0,,,False
17507,584.15,P03,TEAM_A,11.251,3.533,0.0,,,False
17510,584.25,P01,TEAM_A,11.572,15.836,0.0,,,False
17510,584.25,P05,TEAM_B,0.385,8.002,0.0,0.385,8.002,False
17513,584.35,P12,TEAM_B,6.993,3.94,0.0,,,False
17516,584.451,P09,TEAM_B,6.515,6.58,3.175,,,False
17519,584.551,P03,TEAM_A,10.081,4.225,6.646,,,False
17522,584.651,P01,TEAM_A,11.624,16.21,2.778,,,False
17525,584.751,P12,TEAM_B,7.155,4.168,0.0,,,False
17528,584.851,P05,TEAM_B,0.386,8.165,0.0,,,False
17528,584.851,P09,TEAM_B,6.053,6.846,0.0,,,False
17531,584.951,P03,TEAM_A,9.674,4.521,2.537,,,False
17534,585.051,P01,TEAM_A,11.576,16.527,2.509,,,False
17537,585.151,P12,TEAM_B,7.639,4.271,2.706,,,False
17540,585.251,P09,TEAM_B,5.67,7.058,0.0,,,False
17543,585.351,P03,TEAM_A,8.973,4.984,3.737,,,False
17544,585.385,P05,TEAM_B,0.497,7.973,0.0,,,False
17546,585.452,P01,TEAM_A,11.545,16.875,0.0,,,False
17549,585.552,P12,TEAM_B,8.218,4.262,0.0,,,True
17552,585.652,P09,TEAM_B,5.208,7.181,0.0,,,False
17555,585.752,P03,TEAM_A,8.091,5.339,4.014,,,True
17558,585.852,P01,TEAM_A,11.551,17.252,2.67,11.551,17.252,False
17559,585.885,P05,TEAM_B,0.496,7.865,0.0,,,False
17561,585.952,P12,TEAM_B,8.848,4.215,0.0,,,False
17564,586.052,P09,TEAM_B,4.543,7.393,0.0,,,False
17567,586.152,P03,TEAM_A,7.243,6.139,3.01,,,False
17570,586.252,P01,TEAM_A,11.535,17.662,0.0,11.535,17.662,False
17573,586.352,P12,TEAM_B,9.839,4.253,0.0,,,False
17576,586.453,P09,TEAM_B,4.265,7.387,0.0,,,False
17579,586.553,P03,TEAM_A,6.491,6.52,0.0,,,False
17582,586.653,P01,TEAM_A,11.619,17.876,0.0,11.619,17.876,False
17585,586.753,P12,TEAM_B,10.305,4.35,0.0,,,False
17588,586.853,P09,TEAM_B,4.129,7.119,0.0,,,False
17591,586.953,P03,TEAM_A,6.149,6.748,0.0,,,False
17594,587.053,P01,TEAM_A,11.716,18.152,0.0,11.716,18.152,False
17597,587.153,P12,TEAM_B,10.953,4.36,0.0,,,False
17600,587.253,P09,TEAM_B,3.737,7.159,0.0,,,False
17604,587.387,P03,TEAM_A,5.254,7.097,0.0,,,False
17606,587.454,P01,TEAM_A,11.812,18.583,0.0,11.812,18.583,False
17609,587.554,P12,TEAM_B,10.549,4.871,0.0,,,False
17612,587.654,P09,TEAM_B,3.614,7.094,0.0,,,False
17616,587.787,P03,TEAM_A,4.542,7.67,0.0,,,False
17618,587.854,P01,TEAM_A,12.056,18.971,0.0,12.056,18.971,False
17621,587.954,P12,TEAM_B,10.513,5.034,0.0,,,False
17624,588.054,P09,TEAM_B,3.355,7.008,0.0,,,False
17628,588.188,P03,TEAM_A,3.914,7.965,0.0,,,False
17630,588.254,P01,TEAM_A,12.413,19.228,0.0,,,False
17633,588.354,P12,TEAM_B,10.74,5.065,0.0,,,False
17636,588.455,P09,TEAM_B,3.271,7.018,0.0,,,True
17640,588.588,P03,TEAM_A,3.669,7.912,0.0,,,True
17642,588.655,P01,TEAM_A,12.746,19.489,0.0,,,False
17645,588.755,P12,TEAM_B,10.569,5.325,0.0,10.569,5.325,False
17648,588.855,P09,TEAM_B,3.204,7.03,0.0,,,True
17652,588.988,P03,TEAM_A,2.868,8.076,0.0,,,True
17654,589.055,P01,TEAM_A,13.28,19.588,0.0,,,False
17657,589.155,P12,TEAM_B,10.446,5.408,0.0,,,False
17660,589.255,P09,TEAM_B,3.524,6.988,0.0,,,True
17666,589.456,P01,TEAM_A,13.693,19.636,0.0,13.693,19.636,False
